time, Ex_field_energy, Ex_max_norm
1.9350000000000140e+01 2.4934162079571398e-03 5.0621902587875299e-03
1.9400000000000141e+01 2.5943449473944677e-03 5.3406778528767695e-03
1.9450000000000141e+01 2.7995320629908829e-03 5.5926307333302987e-03
1.9500000000000142e+01 3.0970455313215580e-03 5.8979729762218235e-03
1.9550000000000143e+01 3.4776066845341727e-03 5.8732137593360111e-03
1.9600000000000144e+01 3.9307249066056048e-03 5.5542371509524737e-03
1.9650000000000144e+01 4.4602412070960159e-03 5.3701895963111281e-03
1.9700000000000145e+01 5.0405600884341536e-03 5.5987277362968529e-03
1.9750000000000146e+01 5.6505267037099795e-03 5.9246111858968281e-03
1.9800000000000146e+01 6.2835180187373026e-03 6.2672265371785038e-03
1.9850000000000147e+01 6.9282672001715860e-03 6.4162511449403249e-03
1.9900000000000148e+01 7.5747442105159671e-03 6.6842725118019114e-03
1.9950000000000149e+01 8.2045816700042819e-03 6.9607782420560505e-03
2.0000000000000149e+01 8.8081834187545595e-03 6.8985491470928105e-03
