time, Ex_field_energy, Ex_max_norm
1.9350000000000140e+01 2.4934162079353660e-03 5.0621902589420738e-03
1.9400000000000141e+01 2.5943449473665703e-03 5.3406778530476779e-03
1.9450000000000141e+01 2.7995320629579513e-03 5.5926307335362677e-03
1.9500000000000142e+01 3.0970455312814074e-03 5.8979729763999457e-03
1.9550000000000143e+01 3.4776066844965426e-03 5.8732137595826637e-03
1.9600000000000144e+01 3.9307249065653220e-03 5.5542371512132425e-03
1.9650000000000144e+01 4.4602412070512574e-03 5.3701895963750128e-03
1.9700000000000145e+01 5.0405600883928845e-03 5.5987277362914874e-03
1.9750000000000146e+01 5.6505267036684511e-03 5.9246111858653593e-03
1.9800000000000146e+01 6.2835180186962139e-03 6.2672265371148924e-03
1.9850000000000147e+01 6.9282672001364856e-03 6.4162511449133916e-03
1.9900000000000148e+01 7.5747442104820628e-03 6.6842725116911068e-03
1.9950000000000149e+01 8.2045816699733692e-03 6.9607782419959892e-03
2.0000000000000149e+01 8.8081834187214419e-03 6.8985491469917689e-03
