num_nodes num_ranks cell_spacing interp_error_coef recon_error solver_residue num_i time
       256         1     0.007843137254901961      0.09993944182105596       0.1068567908515485       0.1626800994356709            100              0.036746958
       256         1     0.007843137254901961      0.09993943426403142       0.1068567839582587       0.1626799217903513            100               0.04675938
       256         1     0.007843137254901961      0.09993982345137907       0.1068571391588219       0.1626914664206665            100              0.037025717
       256         1     0.007843137254901961      0.09993932970108567       0.1068566885012291        0.162675459626316            100              0.038435812
       256         1     0.007843137254901961      0.09993983101865124       0.1068571460960804       0.1626916548835778            100              0.037070407
       256         1     0.007843137254901961      0.09993944338019294        0.106856792276684       0.1626801991300666            100              0.044430078
       256         1     0.007843137254901961       0.0999394342640339        0.106856783958243       0.1626799217905084            100              0.037521825
       256         1     0.007843137254901961      0.09993943426403123       0.1068567839582584       0.1626799217903515            100              0.036966608
       256         1     0.007843137254901961      0.09993943717673365       0.1068567866208375       0.1626800587438053            100              0.036604769
       256         1     0.007843137254901961      0.09993944182105625       0.1068567908515489       0.1626800994356704            100              0.051412921
       512         1     0.003913894324853229        0.468032796808388       0.3965118139450297       0.2925423859099508            100              0.044214699
       512         1     0.003913894324853229        0.468008979209513       0.3965105163539119        0.292406009675492            100              0.048935261
       512         1     0.003913894324853229       0.4680648565685592       0.3965522169313279       0.2925742096742224            100              0.042468386
       512         1     0.003913894324853229       0.4680158619481907       0.3964877804066719       0.2924371502132018            100              0.042909905
       512         1     0.003913894324853229       0.4680241172083484       0.3965512480793339       0.2924745219972354            100               0.05694005
       512         1     0.003913894324853229       0.4680453401111629       0.3965306871423132       0.2925726685966458            100              0.052367277
       512         1     0.003913894324853229       0.4680559622245071       0.3965208180684382       0.2926145261309787            100              0.043509932
       512         1     0.003913894324853229       0.4680057798853939       0.3964581793553607        0.292203133225748            100              0.043625361
       512         1     0.003913894324853229       0.4680859359010199       0.3965625702276474       0.2927160516473788            100              0.049575239
       512         1     0.003913894324853229       0.4679919828527392       0.3964941089406776       0.2924654418404427            100              0.041853149
