num_nodes num_ranks cell_spacing interp_error_coef recon_error solver_residue num_i time
      1024         1     0.001955034213098729       0.9201871837844957       0.7049468364961187       0.3142102357674146            100              0.095444872
      1024         1     0.001955034213098729       0.9201292180376642       0.7049513249428818       0.3148303126634723            100              0.115794806
      1024         1     0.001955034213098729       0.9201992875757855       0.7050096883516708       0.3141432140709853            100               0.13880016
      1024         1     0.001955034213098729       0.9201833147134169       0.7049756484525956       0.3144000073148626            100              0.110052508
      1024         1     0.001955034213098729       0.9201754372845414        0.704980460554359       0.3141835660429265            100              0.089158026
      1024         1     0.001955034213098729       0.9202017299309327       0.7049902219408732        0.314154477543607            100      0.09718465599999999
      1024         1     0.001955034213098729       0.9202090762688454        0.705015019443631        0.314066275209064            100      0.08984281299999999
      1024         1     0.001955034213098729         0.92017941009944       0.7050122814446802       0.3143232672060864            100              0.090373729
      1024         1     0.001955034213098729       0.9201492180186256       0.7049491304810526       0.3146290272301497            100              0.108934521
      1024         1     0.001955034213098729       0.9201508419788862       0.7049572152554096       0.3146023817917402            100      0.08995645100000001
      1448         2      0.00138217000691085        1.139299746887973       0.8378296591633935       0.3037090041721107            100              0.154998447
      1448         2      0.00138217000691085        1.139318713608758       0.8378404127126278       0.3034041595861741            100              0.137546221
      1448         2      0.00138217000691085        1.139295268904078       0.8378354778872359       0.3037298114090794            100              0.136915684
      1448         2      0.00138217000691085        1.139304064634853         0.83782982637217       0.3036968980303465            100               0.17984926
      1448         2      0.00138217000691085        1.139290627574647       0.8378377237955891       0.3037844029395961            100              0.139852327
      1448         2      0.00138217000691085        1.139305483343179       0.8378491379965232       0.3036226887989749            100              0.485221944
      1448         2      0.00138217000691085        1.139320694565924       0.8378388972751614       0.3033785612949809            100              0.136675715
      1448         2      0.00138217000691085        1.139305930757691       0.8378382284960393       0.3035966609661909            100              0.135478738
      1448         2      0.00138217000691085        1.139302768083678       0.8378365637717003       0.3036345146102191            100              0.170717104
      1448         2      0.00138217000691085        1.139307621231346       0.8378463184119143       0.3035427602546602            100              0.148449144
      2048         4    0.0009770395701025891        1.337535911560118       0.9770024087523107       0.2766387105664784            100              0.218241597
