                  num Nodes  Wall tot
=====================================
total...............      2      3.57

                  num Nodes  Wall max  Wall min  Wall avg
=========================================================
total...............      2      3.57     3.553     3.562
findInternal........      2 1.354e-05 1.257e-05 1.306e-05
findPeriodic........      2 2.403e-05 1.666e-05 2.034e-05
Read Data...........      2   0.02276   0.01825    0.0205
particleBC..........      2   0.03106   0.02234    0.0267
updateParticle......      2      0.74     0.571    0.6555
locateParticles.....      2   0.01486    0.0131   0.01398
sendPreprocess......      2    0.4842    0.3583    0.4212
particleSend........      2   0.09647   0.01744   0.05696
particleDestroy.....      2   0.07656   0.01684    0.0467
particleRecv........      2    0.2076   0.02396    0.1158
solveWarmup.........      2   0.01439   0.01031   0.01235
scatter.............      2    0.0429   0.03453   0.03872
accumulateHalo......      2    0.6176    0.5438    0.5807
solve...............      2    0.8377    0.8288    0.8332
fillHalo............      2    0.5512    0.5481    0.5496
gather..............      2   0.01143   0.01089   0.01116
dumpData............      2    0.2971    0.2232    0.2601
pushVelocity........      2    0.1992   0.05293    0.1261
pushPosition........      2  0.009593  0.007947   0.00877
update..............      2    0.7468    0.6127    0.6797
loadBalance.........      2         0         0         0
